objectid,mode,lineabbr,month_,year_,servicetype,avgboardings,city,county
7585,Fixed Route Bus - Regular,519,April,2018,WKD,421.983438000000035,Salt Lake City,Salt Lake
7586,Fixed Route Bus - Regular,519,August,2018,WKD,398.977348000000006,Salt Lake City,Salt Lake
7587,Fixed Route Bus - Regular,519,May,2018,SUN,101.083332999999996,Salt Lake City,Salt Lake
7588,Fixed Route Bus - Regular,519,June,2018,SUN,108.250000000000000,Salt Lake City,Salt Lake
7589,Fixed Route Bus - Regular,519,March,2018,SAT,203.599999999999994,Salt Lake City,Salt Lake
7590,Fixed Route Bus - Regular,519,October,2018,WKD,374.790928000000008,Salt Lake City,Salt Lake
7591,Fixed Route Bus - Regular,519,April,2018,SAT,218.229999999999990,Salt Lake City,Salt Lake
7592,Fixed Route Bus - Regular,519,January,2018,SUN,86.333332999999996,Salt Lake City,Salt Lake
7593,Fixed Route Bus - Regular,519,March,2018,SUN,72.833332999999996,Salt Lake City,Salt Lake
7594,Fixed Route Bus - Regular,519,July,2018,SUN,86.833332999999996,Salt Lake City,Salt Lake
7595,Fixed Route Bus - Regular,519,September,2018,SAT,219.300000000000011,Salt Lake City,Salt Lake
7596,Fixed Route Bus - Regular,519,December,2018,SAT,182.513889000000006,Salt Lake City,Salt Lake
7597,Fixed Route Bus - Regular,519,February,2018,WKD,430.296158000000048,Salt Lake City,Salt Lake
7598,Fixed Route Bus - Regular,519,November,2018,SAT,195.716667000000001,Salt Lake City,Salt Lake
7599,Fixed Route Bus - Regular,519,December,2018,SUN,84.049999999999997,Salt Lake City,Salt Lake
7600,Fixed Route Bus - Regular,519,February,2018,SAT,199.483333000000016,Salt Lake City,Salt Lake
7601,Fixed Route Bus - Regular,519,September,2017,WKD,476.302517000000023,Salt Lake City,Salt Lake
7602,Fixed Route Bus - Regular,519,December,2017,WKD,388.402017000000001,Salt Lake City,Salt Lake
7603,Fixed Route Bus - Regular,519,June,2017,SAT,262.416667000000018,Salt Lake City,Salt Lake
7604,Fixed Route Bus - Regular,519,January,2017,WKD,448.344945999999993,Salt Lake City,Salt Lake
7605,Fixed Route Bus - Regular,519,September,2017,SUN,114.750000000000000,Salt Lake City,Salt Lake
7606,Fixed Route Bus - Regular,519,June,2017,SUN,122.916667000000004,Salt Lake City,Salt Lake
7607,Fixed Route Bus - Regular,519,December,2017,SAT,219.722221999999988,Salt Lake City,Salt Lake
7608,Fixed Route Bus - Regular,519,August,2017,SUN,94.833332999999996,Salt Lake City,Salt Lake
7609,Fixed Route Bus - Regular,519,January,2017,SUN,110.700000000000003,Salt Lake City,Salt Lake
7610,Fixed Route Bus - Regular,519,November,2017,WKD,438.906745000000001,Salt Lake City,Salt Lake
7611,Fixed Route Bus - Regular,519,October,2017,SAT,225.583333000000010,Salt Lake City,Salt Lake
7612,Fixed Route Bus - Regular,519,May,2017,WKD,571.381994999999961,Salt Lake City,Salt Lake
7613,Fixed Route Bus - Regular,519,August,2017,WKD,386.789837000000034,Salt Lake City,Salt Lake
7614,Fixed Route Bus - Regular,519,February,2017,SUN,114.500000000000000,Salt Lake City,Salt Lake
7615,Fixed Route Bus - Regular,519,July,2017,WKD,405.576540000000023,Salt Lake City,Salt Lake
7616,Fixed Route Bus - Regular,519,October,2017,SUN,104.299999999999997,Salt Lake City,Salt Lake
7617,Fixed Route Bus - Regular,519,November,2017,SAT,240.900000000000006,Salt Lake City,Salt Lake
7618,Fixed Route Bus - Regular,519,July,2017,SUN,106.000000000000000,Salt Lake City,Salt Lake
7619,Fixed Route Bus - Regular,519,December,2017,SUN,84.400000000000006,Salt Lake City,Salt Lake
7620,Fixed Route Bus - Regular,519,August,2017,SAT,223.333333000000010,Salt Lake City,Salt Lake
7621,Fixed Route Bus - Regular,519,March,2017,SAT,220.000000000000000,Salt Lake City,Salt Lake
7622,Fixed Route Bus - Regular,519,April,2017,SAT,209.906168000000008,Salt Lake City,Salt Lake
7623,Fixed Route Bus - Regular,519,September,2017,SAT,231.566666999999995,Salt Lake City,Salt Lake
7624,Fixed Route Bus - Regular,519,March,2017,WKD,485.603350999999975,Salt Lake City,Salt Lake
7625,Fixed Route Bus - Regular,519,May,2017,SUN,101.583332999999996,Salt Lake City,Salt Lake
7626,Fixed Route Bus - Regular,519,May,2017,SAT,226.416666999999990,Salt Lake City,Salt Lake
7627,Fixed Route Bus - Regular,519,January,2017,SAT,212.000000000000000,Salt Lake City,Salt Lake
7628,Fixed Route Bus - Regular,519,March,2017,SUN,120.583332999999996,Salt Lake City,Salt Lake
7629,Fixed Route Bus - Regular,519,October,2017,WKD,453.270155999999986,Salt Lake City,Salt Lake
7630,Fixed Route Bus - Regular,519,April,2017,SUN,106.114274999999992,Salt Lake City,Salt Lake
7631,Fixed Route Bus - Regular,519,July,2017,SAT,207.947619000000003,Salt Lake City,Salt Lake
7632,Fixed Route Bus - Regular,519,February,2017,SAT,217.300000000000011,Salt Lake City,Salt Lake
7633,Fixed Route Bus - Regular,519,June,2017,WKD,422.104024999999979,Salt Lake City,Salt Lake
7634,Fixed Route Bus - Regular,519,April,2017,WKD,460.825295999999980,Salt Lake City,Salt Lake
7635,Fixed Route Bus - Regular,519,February,2017,WKD,475.438294999999982,Salt Lake City,Salt Lake
7636,Fixed Route Bus - Regular,520,January,2022,WKD,184.686149000000000,Salt Lake City,Salt Lake
7637,Fixed Route Bus - Regular,520,May,2022,WKD,291.333815000000016,Salt Lake City,Salt Lake
7638,Fixed Route Bus - Regular,520,April,2022,WKD,231.079477999999995,Salt Lake City,Salt Lake
7639,Fixed Route Bus - Regular,520,June,2022,WKD,275.648931000000005,Salt Lake City,Salt Lake
7640,Fixed Route Bus - Regular,520,July,2022,WKD,253.675136999999978,Salt Lake City,Salt Lake
7641,Fixed Route Bus - Regular,520,February,2022,WKD,250.769902999999999,Salt Lake City,Salt Lake
7642,Fixed Route Bus - Regular,520,March,2022,WKD,209.495103000000000,Salt Lake City,Salt Lake
7643,Fixed Route Bus - Regular,520,August,2022,WKD,39.663042999999995,Salt Lake City,Salt Lake
7644,Fixed Route Bus - Regular,520,February,2021,WKD,149.020898000000017,Salt Lake City,Salt Lake
7645,Fixed Route Bus - Regular,520,April,2021,WKD,165.938180999999986,Salt Lake City,Salt Lake
7646,Fixed Route Bus - Regular,520,May,2021,WKD,181.974725000000007,Salt Lake City,Salt Lake
7647,Fixed Route Bus - Regular,520,December,2021,WKD,176.932521000000008,Salt Lake City,Salt Lake
7648,Fixed Route Bus - Regular,520,June,2021,WKD,165.821292999999997,Salt Lake City,Salt Lake
7649,Fixed Route Bus - Regular,520,March,2021,WKD,163.099789000000015,Salt Lake City,Salt Lake
7650,Fixed Route Bus - Regular,520,October,2021,WKD,207.789568000000003,Salt Lake City,Salt Lake
7651,Fixed Route Bus - Regular,520,August,2021,WKD,201.428118000000012,Salt Lake City,Salt Lake
7652,Fixed Route Bus - Regular,520,November,2021,WKD,227.734526999999986,Salt Lake City,Salt Lake
7653,Fixed Route Bus - Regular,520,January,2021,WKD,130.804841000000010,Salt Lake City,Salt Lake
7654,Fixed Route Bus - Regular,520,September,2021,WKD,243.768686000000002,Salt Lake City,Salt Lake
7655,Fixed Route Bus - Regular,520,July,2021,WKD,167.124393999999995,Salt Lake City,Salt Lake
7656,Fixed Route Bus - Regular,520,January,2020,WKD,243.461007000000023,Salt Lake City,Salt Lake
7657,Fixed Route Bus - Regular,520,November,2020,WKD,136.222910000000013,Salt Lake City,Salt Lake
7658,Fixed Route Bus - Regular,520,August,2020,WKD,95.839194000000006,Salt Lake City,Salt Lake
7659,Fixed Route Bus - Regular,520,February,2020,WKD,248.258170000000007,Salt Lake City,Salt Lake
7660,Fixed Route Bus - Regular,520,May,2020,WKD,77.729928000000001,Salt Lake City,Salt Lake
7661,Fixed Route Bus - Regular,520,February,2020,SUN,0.000000000000000,Salt Lake City,Salt Lake
7662,Fixed Route Bus - Regular,520,April,2020,WKD,73.528668999999994,Salt Lake City,Salt Lake
7663,Fixed Route Bus - Regular,520,June,2020,WKD,87.945489000000009,Salt Lake City,Salt Lake
7664,Fixed Route Bus - Regular,520,July,2020,WKD,88.390476000000007,Salt Lake City,Salt Lake
7665,Fixed Route Bus - Regular,520,February,2020,SAT,0.000000000000000,Salt Lake City,Salt Lake
7666,Fixed Route Bus - Regular,520,December,2020,WKD,124.047110000000004,Salt Lake City,Salt Lake
7667,Fixed Route Bus - Regular,520,September,2020,WKD,142.269548999999984,Salt Lake City,Salt Lake
7668,Fixed Route Bus - Regular,520,March,2020,WKD,179.019553000000002,Salt Lake City,Salt Lake
7669,Fixed Route Bus - Regular,520,October,2020,WKD,138.834721000000002,Salt Lake City,Salt Lake
7670,Fixed Route Bus - Regular,520,October,2019,WKD,270.646919000000025,Salt Lake City,Salt Lake
7671,Fixed Route Bus - Regular,520,May,2019,WKD,265.787586000000033,Salt Lake City,Salt Lake
7672,Fixed Route Bus - Regular,520,November,2019,WKD,278.482835000000023,Salt Lake City,Salt Lake
7673,Fixed Route Bus - Regular,520,March,2019,WKD,264.935110999999949,Salt Lake City,Salt Lake
7674,Fixed Route Bus - Regular,520,April,2019,WKD,271.278604999999970,Salt Lake City,Salt Lake
7675,Fixed Route Bus - Regular,520,June,2019,WKD,239.394520000000000,Salt Lake City,Salt Lake
7676,Fixed Route Bus - Regular,520,July,2019,WKD,244.197243000000014,Salt Lake City,Salt Lake
7677,Fixed Route Bus - Regular,520,February,2019,WKD,258.819676999999956,Salt Lake City,Salt Lake
7678,Fixed Route Bus - Regular,520,September,2019,WKD,289.126101000000006,Salt Lake City,Salt Lake
7679,Fixed Route Bus - Regular,520,January,2019,WKD,252.001571999999982,Salt Lake City,Salt Lake
7680,Fixed Route Bus - Regular,520,August,2019,WKD,262.543581000000017,Salt Lake City,Salt Lake
7681,Fixed Route Bus - Regular,520,December,2019,WKD,227.078321000000017,Salt Lake City,Salt Lake
7682,Fixed Route Bus - Regular,520,March,2018,WKD,308.229676999999981,Salt Lake City,Salt Lake
7683,Fixed Route Bus - Regular,520,December,2018,WKD,250.480487000000011,Salt Lake City,Salt Lake
7684,Fixed Route Bus - Regular,520,August,2018,WKD,267.899492000000009,Salt Lake City,Salt Lake
7685,Fixed Route Bus - Regular,520,February,2018,WKD,316.010424000000000,Salt Lake City,Salt Lake
7686,Fixed Route Bus - Regular,520,July,2018,WKD,258.805986000000019,Salt Lake City,Salt Lake
7687,Fixed Route Bus - Regular,520,May,2018,WKD,283.811890000000005,Salt Lake City,Salt Lake
7688,Fixed Route Bus - Regular,520,June,2018,WKD,267.694186000000002,Salt Lake City,Salt Lake
7689,Fixed Route Bus - Regular,520,January,2018,WKD,299.209096999999986,Salt Lake City,Salt Lake
7690,Fixed Route Bus - Regular,520,November,2018,WKD,282.812465000000032,Salt Lake City,Salt Lake
7691,Fixed Route Bus - Regular,520,October,2018,WKD,277.105777999999987,Salt Lake City,Salt Lake
7692,Fixed Route Bus - Regular,520,April,2018,WKD,293.270823000000007,Salt Lake City,Salt Lake
7693,Fixed Route Bus - Regular,520,September,2018,WKD,286.364620000000002,Salt Lake City,Salt Lake
7694,Fixed Route Bus - Regular,520,August,2017,WKD,334.472463000000005,Salt Lake City,Salt Lake
7695,Fixed Route Bus - Regular,520,March,2017,WKD,354.738059000000021,Salt Lake City,Salt Lake
7696,Fixed Route Bus - Regular,520,August,2017,SAT,82.250000000000000,Salt Lake City,Salt Lake
7697,Fixed Route Bus - Regular,520,May,2017,WKD,321.026908999999989,Salt Lake City,Salt Lake
7698,Fixed Route Bus - Regular,520,April,2017,WKD,323.532124000000010,Salt Lake City,Salt Lake
7699,Fixed Route Bus - Regular,520,June,2017,WKD,297.035084000000040,Salt Lake City,Salt Lake
7700,Fixed Route Bus - Regular,520,December,2017,WKD,280.211800999999980,Salt Lake City,Salt Lake
7701,Fixed Route Bus - Regular,520,October,2017,WKD,342.340958000000001,Salt Lake City,Salt Lake
7702,Fixed Route Bus - Regular,520,November,2017,WKD,334.368300999999974,Salt Lake City,Salt Lake
7703,Fixed Route Bus - Regular,520,February,2017,WKD,349.124386000000015,Salt Lake City,Salt Lake
7704,Fixed Route Bus - Regular,520,July,2017,WKD,291.531988000000013,Salt Lake City,Salt Lake
7705,Fixed Route Bus - Regular,520,September,2017,WKD,352.493923999999993,Salt Lake City,Salt Lake
7706,Fixed Route Bus - Regular,520,January,2017,WKD,319.313848000000007,Salt Lake City,Salt Lake
7707,Fixed Route Bus - Regular,525,February,2021,SAT,48.500000000000000,"Midvale, Sandy",Salt Lake
7708,Fixed Route Bus - Regular,525,March,2021,WKD,180.241958999999980,"Midvale, Sandy",Salt Lake
7709,Fixed Route Bus - Regular,525,January,2021,SAT,41.000000000000000,"Midvale, Sandy",Salt Lake
7710,Fixed Route Bus - Regular,525,February,2021,WKD,174.357382999999999,"Midvale, Sandy",Salt Lake
7711,Fixed Route Bus - Regular,525,April,2021,SAT,59.079999999999998,"Midvale, Sandy",Salt Lake
7712,Fixed Route Bus - Regular,525,May,2021,SAT,53.000000000000000,"Midvale, Sandy",Salt Lake
7713,Fixed Route Bus - Regular,525,July,2021,SAT,69.228571000000002,"Midvale, Sandy",Salt Lake
7714,Fixed Route Bus - Regular,525,March,2021,SAT,49.000000000000000,"Midvale, Sandy",Salt Lake
7715,Fixed Route Bus - Regular,525,August,2021,WKD,51.166667000000004,"Midvale, Sandy",Salt Lake
7716,Fixed Route Bus - Regular,525,July,2021,WKD,210.170519000000013,"Midvale, Sandy",Salt Lake
7717,Fixed Route Bus - Regular,525,January,2021,WKD,159.109179000000012,"Midvale, Sandy",Salt Lake
7718,Fixed Route Bus - Regular,525,August,2021,SAT,15.750000000000000,"Midvale, Sandy",Salt Lake
7719,Fixed Route Bus - Regular,525,June,2021,WKD,204.827897000000007,"Midvale, Sandy",Salt Lake
7720,Fixed Route Bus - Regular,525,April,2021,WKD,176.230269999999990,"Midvale, Sandy",Salt Lake
7721,Fixed Route Bus - Regular,525,June,2021,SAT,67.500000000000000,"Midvale, Sandy",Salt Lake
7722,Fixed Route Bus - Regular,525,May,2021,WKD,191.815408000000019,"Midvale, Sandy",Salt Lake
7723,Fixed Route Bus - Regular,525,May,2020,WKD,93.426316000000000,"Midvale, Sandy",Salt Lake
7724,Fixed Route Bus - Regular,525,August,2020,SAT,67.599999999999994,"Midvale, Sandy",Salt Lake
7725,Fixed Route Bus - Regular,525,June,2020,WKD,96.332843000000011,"Midvale, Sandy",Salt Lake
7726,Fixed Route Bus - Regular,525,January,2020,SAT,126.833332999999996,"Midvale, Sandy",Salt Lake
7727,Fixed Route Bus - Regular,525,April,2020,WKD,95.063131000000013,"Midvale, Sandy",Salt Lake
7728,Fixed Route Bus - Regular,525,April,2020,SAT,70.125000000000000,"Midvale, Sandy",Salt Lake
7729,Fixed Route Bus - Regular,525,September,2020,SAT,51.399999999999999,"Midvale, Sandy",Salt Lake
7730,Fixed Route Bus - Regular,525,November,2020,WKD,185.036068000000000,"Midvale, Sandy",Salt Lake
7731,Fixed Route Bus - Regular,525,February,2020,WKD,277.930263000000025,"Midvale, Sandy",Salt Lake
7732,Fixed Route Bus - Regular,525,February,2020,SUN,0.000000000000000,"Midvale, Sandy",Salt Lake
7733,Fixed Route Bus - Regular,525,July,2020,SAT,57.166667000000004,"Midvale, Sandy",Salt Lake
7734,Fixed Route Bus - Regular,525,December,2020,SAT,56.583333000000003,"Midvale, Sandy",Salt Lake
7735,Fixed Route Bus - Regular,525,January,2020,WKD,281.259092000000010,"Midvale, Sandy",Salt Lake
7736,Fixed Route Bus - Regular,525,February,2020,SAT,150.800000000000011,"Midvale, Sandy",Salt Lake
7737,Fixed Route Bus - Regular,525,December,2020,WKD,168.818763000000018,"Midvale, Sandy",Salt Lake
7738,Fixed Route Bus - Regular,525,October,2020,SAT,65.049999999999997,"Midvale, Sandy",Salt Lake
7739,Fixed Route Bus - Regular,525,July,2020,WKD,112.648412999999991,"Midvale, Sandy",Salt Lake
7740,Fixed Route Bus - Regular,525,May,2020,SAT,54.350000000000001,"Midvale, Sandy",Salt Lake
7741,Fixed Route Bus - Regular,525,August,2020,WKD,141.091836999999998,"Midvale, Sandy",Salt Lake
7742,Fixed Route Bus - Regular,525,June,2020,SAT,55.750000000000000,"Midvale, Sandy",Salt Lake
7743,Fixed Route Bus - Regular,525,March,2020,WKD,221.168700000000001,"Midvale, Sandy",Salt Lake
7744,Fixed Route Bus - Regular,525,October,2020,WKD,189.171371999999991,"Midvale, Sandy",Salt Lake
7745,Fixed Route Bus - Regular,525,March,2020,SAT,115.333332999999996,"Midvale, Sandy",Salt Lake
7746,Fixed Route Bus - Regular,525,September,2020,WKD,203.283419000000009,"Midvale, Sandy",Salt Lake
7747,Fixed Route Bus - Regular,525,November,2020,SAT,65.450000000000003,"Midvale, Sandy",Salt Lake
7748,Fixed Route Bus - Regular,525,October,2019,SAT,135.750000000000000,"Midvale, Sandy",Salt Lake
7749,Fixed Route Bus - Regular,525,January,2019,SAT,133.000000000000000,"Midvale, Sandy",Salt Lake
7750,Fixed Route Bus - Regular,525,October,2019,WKD,334.898770000000013,"Midvale, Sandy",Salt Lake
7751,Fixed Route Bus - Regular,525,June,2019,WKD,295.834386999999992,"Midvale, Sandy",Salt Lake
7752,Fixed Route Bus - Regular,525,September,2019,SAT,131.000000000000000,"Midvale, Sandy",Salt Lake
7753,Fixed Route Bus - Regular,525,February,2019,WKD,329.231579000000011,"Midvale, Sandy",Salt Lake
7754,Fixed Route Bus - Regular,525,May,2019,SAT,135.000000000000000,"Midvale, Sandy",Salt Lake
7755,Fixed Route Bus - Regular,525,December,2019,WKD,297.876318000000026,"Midvale, Sandy",Salt Lake
7756,Fixed Route Bus - Regular,525,August,2019,SAT,131.099999999999994,"Midvale, Sandy",Salt Lake
7757,Fixed Route Bus - Regular,525,July,2019,WKD,285.720812000000024,"Midvale, Sandy",Salt Lake
7758,Fixed Route Bus - Regular,525,March,2019,SAT,154.099999999999994,"Midvale, Sandy",Salt Lake
7759,Fixed Route Bus - Regular,525,March,2019,WKD,323.421052999999972,"Midvale, Sandy",Salt Lake
7760,Fixed Route Bus - Regular,525,December,2019,SAT,135.500000000000000,"Midvale, Sandy",Salt Lake
7761,Fixed Route Bus - Regular,525,April,2019,SAT,148.354166999999990,"Midvale, Sandy",Salt Lake
7762,Fixed Route Bus - Regular,525,February,2019,SAT,129.400000000000006,"Midvale, Sandy",Salt Lake
7763,Fixed Route Bus - Regular,525,August,2019,WKD,317.308652999999993,"Midvale, Sandy",Salt Lake
7764,Fixed Route Bus - Regular,525,November,2019,WKD,346.630848000000015,"Midvale, Sandy",Salt Lake
7765,Fixed Route Bus - Regular,525,July,2019,SAT,132.833333000000010,"Midvale, Sandy",Salt Lake
7766,Fixed Route Bus - Regular,525,November,2019,SAT,142.866667000000007,"Midvale, Sandy",Salt Lake
7767,Fixed Route Bus - Regular,525,May,2019,WKD,331.604798999999957,"Midvale, Sandy",Salt Lake
7768,Fixed Route Bus - Regular,525,January,2019,WKD,339.136364000000015,"Midvale, Sandy",Salt Lake
7769,Fixed Route Bus - Regular,525,April,2019,WKD,339.037436000000014,"Midvale, Sandy",Salt Lake
7770,Fixed Route Bus - Regular,525,June,2019,SAT,138.150000000000006,"Midvale, Sandy",Salt Lake
7771,Fixed Route Bus - Regular,525,September,2019,WKD,323.515708999999958,"Midvale, Sandy",Salt Lake
7772,Fixed Route Bus - Regular,525,November,2018,SAT,136.833333000000010,"Midvale, Sandy",Salt Lake
7773,Fixed Route Bus - Regular,525,April,2018,SAT,152.710000000000008,"Midvale, Sandy",Salt Lake
7774,Fixed Route Bus - Regular,525,April,2018,WKD,313.475131999999974,"Midvale, Sandy",Salt Lake
7775,Fixed Route Bus - Regular,525,August,2018,WKD,364.496893999999998,"Midvale, Sandy",Salt Lake
7776,Fixed Route Bus - Regular,525,December,2018,WKD,324.690559000000007,"Midvale, Sandy",Salt Lake
7777,Fixed Route Bus - Regular,525,December,2018,SAT,149.750000000000000,"Midvale, Sandy",Salt Lake
7778,Fixed Route Bus - Regular,525,January,2018,SAT,136.099999999999994,"Midvale, Sandy",Salt Lake
7779,Fixed Route Bus - Regular,525,August,2018,SAT,173.250000000000000,"Midvale, Sandy",Salt Lake
7780,Fixed Route Bus - Regular,525,June,2018,SAT,170.699999999999989,"Midvale, Sandy",Salt Lake
7781,Fixed Route Bus - Regular,525,January,2018,WKD,274.500000000000000,"Midvale, Sandy",Salt Lake
7782,Fixed Route Bus - Regular,525,March,2018,SAT,137.500000000000000,"Midvale, Sandy",Salt Lake
7783,Fixed Route Bus - Regular,525,July,2018,WKD,311.476607999999999,"Midvale, Sandy",Salt Lake
7784,Fixed Route Bus - Regular,525,July,2018,SAT,168.566666999999995,"Midvale, Sandy",Salt Lake
7785,Fixed Route Bus - Regular,525,October,2018,WKD,367.238094999999987,"Midvale, Sandy",Salt Lake
7786,Fixed Route Bus - Regular,525,March,2018,WKD,349.083332999999982,"Midvale, Sandy",Salt Lake
7787,Fixed Route Bus - Regular,525,February,2018,SAT,115.239999999999995,"Midvale, Sandy",Salt Lake
7788,Fixed Route Bus - Regular,525,May,2018,WKD,331.339743999999996,"Midvale, Sandy",Salt Lake
7789,Fixed Route Bus - Regular,525,October,2018,SAT,164.466667000000001,"Midvale, Sandy",Salt Lake
7790,Fixed Route Bus - Regular,525,September,2018,WKD,391.473683999999992,"Midvale, Sandy",Salt Lake
7791,Fixed Route Bus - Regular,525,November,2018,WKD,370.381579000000045,"Midvale, Sandy",Salt Lake
7792,Fixed Route Bus - Regular,525,February,2018,WKD,301.500000000000000,"Midvale, Sandy",Salt Lake
7793,Fixed Route Bus - Regular,525,May,2018,SAT,161.500000000000000,"Midvale, Sandy",Salt Lake
7794,Fixed Route Bus - Regular,525,September,2018,SAT,147.866667000000007,"Midvale, Sandy",Salt Lake
7795,Fixed Route Bus - Regular,525,June,2018,WKD,322.142857000000049,"Midvale, Sandy",Salt Lake
7796,Fixed Route Bus - Regular,525,January,2017,SAT,164.000000000000000,"Midvale, Sandy",Salt Lake
7797,Fixed Route Bus - Regular,525,September,2017,SAT,156.516667000000012,"Midvale, Sandy",Salt Lake
7798,Fixed Route Bus - Regular,525,June,2017,WKD,277.500000000000000,"Midvale, Sandy",Salt Lake
7799,Fixed Route Bus - Regular,525,April,2017,SAT,152.880199000000005,"Midvale, Sandy",Salt Lake
7800,Fixed Route Bus - Regular,525,March,2017,SAT,163.833333000000010,"Midvale, Sandy",Salt Lake
7801,Fixed Route Bus - Regular,525,November,2017,SAT,202.916666999999990,"Midvale, Sandy",Salt Lake
7802,Fixed Route Bus - Regular,525,February,2017,WKD,332.416667000000018,"Midvale, Sandy",Salt Lake
7803,Fixed Route Bus - Regular,525,December,2017,SAT,138.500000000000000,"Midvale, Sandy",Salt Lake
7804,Fixed Route Bus - Regular,525,July,2017,WKD,342.383332999999993,"Midvale, Sandy",Salt Lake
7805,Fixed Route Bus - Regular,525,November,2017,WKD,409.350000000000023,"Midvale, Sandy",Salt Lake
7806,Fixed Route Bus - Regular,525,January,2017,WKD,353.500000000000000,"Midvale, Sandy",Salt Lake
7807,Fixed Route Bus - Regular,525,October,2017,WKD,396.777777999999955,"Midvale, Sandy",Salt Lake
7808,Fixed Route Bus - Regular,525,May,2017,SAT,152.250000000000000,"Midvale, Sandy",Salt Lake
7809,Fixed Route Bus - Regular,525,April,2017,WKD,318.158523000000002,"Midvale, Sandy",Salt Lake
7810,Fixed Route Bus - Regular,525,March,2017,WKD,365.500000000000000,"Midvale, Sandy",Salt Lake
7811,Fixed Route Bus - Regular,525,October,2017,SAT,190.500000000000000,"Midvale, Sandy",Salt Lake
7812,Fixed Route Bus - Regular,525,June,2017,SAT,158.500000000000000,"Midvale, Sandy",Salt Lake
7813,Fixed Route Bus - Regular,525,July,2017,SAT,152.038094999999998,"Midvale, Sandy",Salt Lake
7814,Fixed Route Bus - Regular,525,August,2017,WKD,253.431173999999999,"Midvale, Sandy",Salt Lake
7815,Fixed Route Bus - Regular,525,August,2017,SAT,84.500000000000000,"Midvale, Sandy",Salt Lake
7816,Fixed Route Bus - Regular,525,December,2017,WKD,330.000000000000000,"Midvale, Sandy",Salt Lake
7817,Fixed Route Bus - Regular,525,May,2017,WKD,328.500000000000000,"Midvale, Sandy",Salt Lake
7818,Fixed Route Bus - Regular,525,February,2017,SAT,180.000000000000000,"Midvale, Sandy",Salt Lake
7819,Fixed Route Bus - Regular,525,September,2017,WKD,389.166667000000018,"Midvale, Sandy",Salt Lake
7820,Fixed Route Bus - Regular,526,March,2020,WKD,39.583333000000003,"Draper, Riverton",Salt Lake
7821,Fixed Route Bus - Regular,526,February,2020,WKD,86.868420999999998,"Draper, Riverton",Salt Lake
7822,Fixed Route Bus - Regular,526,January,2020,WKD,97.774891999999994,"Draper, Riverton",Salt Lake
7823,Fixed Route Bus - Regular,526,April,2020,WKD,0.318182000000000,"Draper, Riverton",Salt Lake
7824,Fixed Route Bus - Regular,526,February,2020,SAT,0.000000000000000,"Draper, Riverton",Salt Lake
7825,Fixed Route Bus - Regular,526,February,2020,SUN,0.000000000000000,"Draper, Riverton",Salt Lake
7826,Fixed Route Bus - Regular,526,January,2019,WKD,107.076189999999997,"Draper, Riverton",Salt Lake
7827,Fixed Route Bus - Regular,526,April,2019,WKD,89.904762000000005,"Draper, Riverton",Salt Lake
7828,Fixed Route Bus - Regular,526,November,2019,WKD,95.169934999999995,"Draper, Riverton",Salt Lake
7829,Fixed Route Bus - Regular,526,March,2019,WKD,95.802005000000008,"Draper, Riverton",Salt Lake
7830,Fixed Route Bus - Regular,526,May,2019,WKD,110.675324999999987,"Draper, Riverton",Salt Lake
7831,Fixed Route Bus - Regular,526,September,2019,WKD,109.799999999999997,"Draper, Riverton",Salt Lake
7832,Fixed Route Bus - Regular,526,August,2019,WKD,110.993938999999997,"Draper, Riverton",Salt Lake
7833,Fixed Route Bus - Regular,526,February,2019,WKD,99.417544000000007,"Draper, Riverton",Salt Lake
7834,Fixed Route Bus - Regular,526,December,2019,WKD,75.961152999999996,"Draper, Riverton",Salt Lake
7835,Fixed Route Bus - Regular,526,October,2019,WKD,97.088932999999997,"Draper, Riverton",Salt Lake
7836,Fixed Route Bus - Regular,526,June,2019,WKD,111.865496999999991,"Draper, Riverton",Salt Lake
7837,Fixed Route Bus - Regular,526,July,2019,WKD,106.173810000000003,"Draper, Riverton",Salt Lake
7838,Fixed Route Bus - Regular,526,May,2018,WKD,125.997367999999994,"Draper, Riverton",Salt Lake
7839,Fixed Route Bus - Regular,526,March,2018,WKD,132.695614000000006,"Draper, Riverton",Salt Lake
7840,Fixed Route Bus - Regular,526,February,2018,WKD,143.857585000000000,"Draper, Riverton",Salt Lake
7841,Fixed Route Bus - Regular,526,October,2018,WKD,101.190909000000005,"Draper, Riverton",Salt Lake
7842,Fixed Route Bus - Regular,526,September,2018,WKD,111.128655000000009,"Draper, Riverton",Salt Lake
7843,Fixed Route Bus - Regular,526,April,2018,WKD,111.467120000000008,"Draper, Riverton",Salt Lake
7844,Fixed Route Bus - Regular,526,July,2018,WKD,101.132352999999995,"Draper, Riverton",Salt Lake
7845,Fixed Route Bus - Regular,526,June,2018,WKD,118.357143000000008,"Draper, Riverton",Salt Lake
7846,Fixed Route Bus - Regular,526,December,2018,WKD,80.105262999999994,"Draper, Riverton",Salt Lake
7847,Fixed Route Bus - Regular,526,August,2018,WKD,111.765671000000012,"Draper, Riverton",Salt Lake
7848,Fixed Route Bus - Regular,526,January,2018,WKD,135.676315999999986,"Draper, Riverton",Salt Lake
7849,Fixed Route Bus - Regular,526,November,2018,WKD,104.810526000000010,"Draper, Riverton",Salt Lake
